Pid      Process              Base       InLoad InInit InMem MappedPath
-------- -------------------- ---------- ------ ------ ----- ----------
    1516 spoolsv.exe          0x77a80000 True   True   True  \WINDOWS\system32\crypt32.dll
    1516 spoolsv.exe          0x76c90000 True   True   True  \WINDOWS\system32\imagehlp.dll
    1516 spoolsv.exe          0x75150000 True   True   True  \WINDOWS\system32\cabinet.dll
    1516 spoolsv.exe          0x77b20000 True   True   True  \WINDOWS\system32\msasn1.dll
    1516 spoolsv.exe          0x01110000 True   True   True  \WINDOWS\system32\xpsp2res.dll
    1752 explorer.exe         0x10000000 True   True   True  \Documents and Settings\Administrator\Application Data\Dropbox\bin\DropboxExt.13.dll
    1752 explorer.exe         0x00400000 True   True   True  \WINDOWS\system32\normaliz.dll
    1752 explorer.exe         0x7c340000 True   True   True  \Documents and Settings\Administrator\Application Data\Dropbox\bin\msvcr71.dll
    1752 explorer.exe         0x76990000 True   True   True  \WINDOWS\system32\ntshrui.dll
    1752 explorer.exe         0x76f60000 True   True   True  \WINDOWS\system32\wldap32.dll
    1752 explorer.exe         0x77c00000 True   True   True  \WINDOWS\system32\version.dll
    1752 explorer.exe         0x77fe0000 True   True   True  \WINDOWS\system32\secur32.dll
    1752 explorer.exe         0x01720000 True   True   True  \WINDOWS\system32\vmhgfs.dll
    1752 explorer.exe         0x755f0000 True   True   True  \WINDOWS\system32\netcfgx.dll
    1752 explorer.exe         0x76c00000 True   True   True  \WINDOWS\system32\credui.dll
    1752 explorer.exe         0x01210000 True   True   True  \WINDOWS\system32\xpsp2res.dll
    1752 explorer.exe         0x5f800000 True   True   True  \PROGRA~1\MICROS~2\MpOAv.dll
    1752 explorer.exe         0x71a50000 True   True   True  \WINDOWS\system32\mswsock.dll
    1752 explorer.exe         0x5dcd0000 True   True   True  \WINDOWS\system32\eappprxy.dll
    1752 explorer.exe         0x71c80000 True   True   True  \WINDOWS\system32\netrap.dll
    1752 explorer.exe         0x75290000 True   True   True  \WINDOWS\system32\wbem\wbemcomn.dll
    1752 explorer.exe         0x76eb0000 True   True   True  \WINDOWS\system32\tapi32.dll
    1752 explorer.exe         0x74ad0000 True   True   True  \WINDOWS\system32\powrprof.dll
    1752 explorer.exe         0x77920000 True   True   True  \WINDOWS\system32\setupapi.dll
    1752 explorer.exe         0x76390000 True   True   True  \WINDOWS\system32\imm32.dll
    1752 explorer.exe         0x77c10000 True   True   True  \WINDOWS\system32\msvcrt.dll
    1752 explorer.exe         0x755c0000 True   True   True  \WINDOWS\system32\msctfime.ime
    1752 explorer.exe         0x767f0000 True   True   True  \WINDOWS\system32\schannel.dll
    1752 explorer.exe         0x7e410000 True   True   True  \WINDOWS\system32\user32.dll
    1752 explorer.exe         0x76c90000 True   True   True  \WINDOWS\system32\imagehlp.dll
    1752 explorer.exe         0x77a20000 True   True   True  \WINDOWS\system32\cscui.dll
    1752 explorer.exe         0x73030000 True   True   True  \WINDOWS\system32\wzcsapi.dll
    1752 explorer.exe         0x76e80000 True   True   True  \WINDOWS\system32\rtutils.dll
    1752 explorer.exe         0x73380000 True   True   True  \WINDOWS\system32\zipfldr.dll
    1752 explorer.exe         0x77f10000 True   True   True  \WINDOWS\system32\gdi32.dll
    1752 explorer.exe         0x71cd0000 True   True   True  \WINDOWS\system32\netui0.dll
    1752 explorer.exe         0x71b20000 True   True   True  \WINDOWS\system32\mpr.dll
    1752 explorer.exe         0x78130000 True   True   True  \WINDOWS\system32\urlmon.dll
    1752 explorer.exe         0x76360000 True   True   True  \WINDOWS\system32\winsta.dll
    1752 explorer.exe         0x75f80000 True   True   True  \WINDOWS\system32\browseui.dll
    1752 explorer.exe         0x77dd0000 True   True   True  \WINDOWS\system32\advapi32.dll
    1752 explorer.exe         0x68000000 True   True   True  \WINDOWS\system32\rsaenh.dll
    1752 explorer.exe         0x767a0000 True   True   True  \WINDOWS\system32\ntdsapi.dll
    1752 explorer.exe         0x76080000 True   True   True  \WINDOWS\system32\msvcp60.dll
    1752 explorer.exe         0x75690000 True   True   True  \WINDOWS\system32\wbem\fastprox.dll
    1752 explorer.exe         0x5dca0000 True   True   True  \WINDOWS\system32\onex.dll
    1752 explorer.exe         0x722b0000 True   True   True  \WINDOWS\system32\sensapi.dll
    1752 explorer.exe         0x478c0000 True   True   True  \WINDOWS\system32\dot3api.dll
    1752 explorer.exe         0x74ed0000 True   True   True  \WINDOWS\system32\wbem\wbemsvc.dll
    1752 explorer.exe         0x774e0000 True   True   True  \WINDOWS\system32\ole32.dll
    1752 explorer.exe         0x74af0000 True   True   True  \WINDOWS\system32\batmeter.dll
    1752 explorer.exe         0x68100000 True   True   True  \WINDOWS\system32\dssenh.dll
    1752 explorer.exe         0x5ba60000 True   True   True  \WINDOWS\system32\themeui.dll
    1752 explorer.exe         0x76f50000 True   True   True  \WINDOWS\system32\wtsapi32.dll
    1752 explorer.exe         0x7e290000 True   True   True  \WINDOWS\system32\shdocvw.dll
    1752 explorer.exe         0x5cb70000 True   True   True  \WINDOWS\system32\shimeng.dll
    1752 explorer.exe         0x76790000 True   True   True  \WINDOWS\system32\cryptdll.dll
    1752 explorer.exe         0x763b0000 True   True   True  \WINDOWS\system32\comdlg32.dll
    1752 explorer.exe         0x5fc10000 True   True   True  \WINDOWS\system32\msutb.dll
    1752 explorer.exe         0x769c0000 True   True   True  \WINDOWS\system32\userenv.dll
    1752 explorer.exe         0x3dfd0000 True   True   True  \WINDOWS\system32\iertutil.dll
    1752 explorer.exe         0x76bf0000 True   True   True  \WINDOWS\system32\psapi.dll
    1752 explorer.exe         0x77690000 True   True   True  \WINDOWS\system32\ntmarta.dll
    1752 explorer.exe         0x3d930000 True   True   True  \WINDOWS\system32\wininet.dll
    1752 explorer.exe         0x77050000 True   True   True  \WINDOWS\system32\comres.dll
    1752 explorer.exe         0x77c70000 True   True   True  \WINDOWS\system32\msv1_0.dll
    1752 explorer.exe         0x76280000 True   True   True  \WINDOWS\system32\stobject.dll
    1752 explorer.exe         0x75cf0000 True   True   True  \WINDOWS\system32\mlang.dll
    1752 explorer.exe         0x76f20000 True   True   True  \WINDOWS\system32\dnsapi.dll
    1752 explorer.exe         0x77b40000 True   True   True  \WINDOWS\system32\apphelp.dll
    1752 explorer.exe         0x76380000 True   True   True  \WINDOWS\system32\msimg32.dll
    1752 explorer.exe         0x745b0000 True   True   True  \WINDOWS\system32\eappcfg.dll
    1752 explorer.exe         0x77a80000 True   True   True  \WINDOWS\system32\crypt32.dll
    1752 explorer.exe         0x76400000 True   True   True  \WINDOWS\system32\netshell.dll
    1752 explorer.exe         0x01000000 True   False  True  \WINDOWS\explorer.exe
    1752 explorer.exe         0x76b40000 True   True   True  \WINDOWS\system32\winmm.dll
    1752 explorer.exe         0x5b860000 True   True   True  \WINDOWS\system32\netapi32.dll
    1752 explorer.exe         0x77e70000 True   True   True  \WINDOWS\system32\rpcrt4.dll
    1752 explorer.exe         0x71a90000 True   True   True  \WINDOWS\system32\wshtcpip.dll
    1752 explorer.exe         0x74ef0000 True   True   True  \WINDOWS\system32\wbem\wbemprox.dll
    1752 explorer.exe         0x77120000 True   True   True  \WINDOWS\system32\oleaut32.dll
    1752 explorer.exe         0x71d40000 True   True   True  \WINDOWS\system32\actxprxy.dll
    1752 explorer.exe         0x74720000 True   True   True  \WINDOWS\system32\msctf.dll
    1752 explorer.exe         0x75f70000 True   True   True  \WINDOWS\system32\davclnt.dll
    1752 explorer.exe         0x71aa0000 True   True   True  \WINDOWS\system32\ws2help.dll
    1752 explorer.exe         0x773d0000 True   True   True  \WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.6028_x-ww_61e65202\comctl32.dll
    1752 explorer.exe         0x76600000 True   True   True  \WINDOWS\system32\cscdll.dll
    1752 explorer.exe         0x71bf0000 True   True   True  \WINDOWS\system32\samlib.dll
    1752 explorer.exe         0x75150000 True   True   True  \WINDOWS\system32\cabinet.dll
    1752 explorer.exe         0x42e40000 True   True   True  \WINDOWS\system32\webcheck.dll
    1752 explorer.exe         0x59a60000 True   True   True  \WINDOWS\system32\dbghelp.dll
    1752 explorer.exe         0x71c90000 True   True   True  \WINDOWS\system32\netui1.dll
    1752 explorer.exe         0x754d0000 True   True   True  \WINDOWS\system32\cryptui.dll
    1752 explorer.exe         0x76d10000 True   True   True  \WINDOWS\system32\clusapi.dll
    1752 explorer.exe         0x7c3a0000 True   True   True  \Documents and Settings\Administrator\Application Data\Dropbox\bin\msvcp71.dll
    1752 explorer.exe         0x76fc0000 True   True   True  \WINDOWS\system32\rasadhlp.dll
    1752 explorer.exe         0x77be0000 True   True   True  \WINDOWS\system32\msacm32.dll
    1752 explorer.exe         0x7c800000 True   True   True  \WINDOWS\system32\kernel32.dll
    1752 explorer.exe         0x76fd0000 True   True   True  \WINDOWS\system32\clbcatq.dll
    1752 explorer.exe         0x75f60000 True   True   True  \WINDOWS\system32\drprov.dll
    1752 explorer.exe         0x77f60000 True   True   True  \WINDOWS\system32\shlwapi.dll
    1752 explorer.exe         0x6f880000 True   True   True  \WINDOWS\AppPatch\acgenral.dll
    1752 explorer.exe         0x76e90000 True   True   True  \WINDOWS\system32\rasman.dll
    1752 explorer.exe         0x71ab0000 True   True   True  \WINDOWS\system32\ws2_32.dll
    1752 explorer.exe         0x736d0000 True   True   True  \WINDOWS\system32\dot3dlg.dll
    1752 explorer.exe         0x7c900000 True   True   True  \WINDOWS\system32\ntdll.dll
    1752 explorer.exe         0x5df10000 True   True   True  \WINDOWS\system32\wzcdlg.dll
    1752 explorer.exe         0x76d60000 True   True   True  \WINDOWS\system32\iphlpapi.dll
    1752 explorer.exe         0x76980000 True   True   True  \WINDOWS\system32\linkinfo.dll
    1752 explorer.exe         0x3e1c0000 True   True   True  \WINDOWS\system32\ieframe.dll
    1752 explorer.exe         0x662b0000 True   True   True  \WINDOWS\system32\hnetcfg.dll
    1752 explorer.exe         0x5ad70000 True   True   True  \WINDOWS\system32\uxtheme.dll
    1752 explorer.exe         0x76c30000 True   True   True  \WINDOWS\system32\wintrust.dll
    1752 explorer.exe         0x71600000 True   True   True  \WINDOWS\system32\browselc.dll
    1752 explorer.exe         0x7c9c0000 True   True   True  \WINDOWS\system32\shell32.dll
    1752 explorer.exe         0x75e60000 True   True   True  \WINDOWS\system32\cryptnet.dll
    1752 explorer.exe         0x76b20000 True   True   True  \WINDOWS\system32\atl.dll
    1752 explorer.exe         0x5d090000 True   True   True  \WINDOWS\system32\comctl32.dll
    1752 explorer.exe         0x71c10000 True   True   True  \WINDOWS\system32\ntlanman.dll
    1752 explorer.exe         0x76ee0000 True   True   True  \WINDOWS\system32\rasapi32.dll
    1752 explorer.exe         0x4d4f0000 True   True   True  \WINDOWS\system32\winhttp.dll
    1752 explorer.exe         0x77b20000 True   True   True  \WINDOWS\system32\msasn1.dll
    1876 VMwareTray.exe       0x00400000 True   False  True  \Program Files\VMware\VMware Tools\VMwareTray.exe
    1876 VMwareTray.exe       0x00360000 True   True   True  \Program Files\VMware\VMware Tools\intl.dll
    1876 VMwareTray.exe       0x78130000 True   True   True  \WINDOWS\WinSxS\x86_Microsoft.VC80.CRT_1fc8b3b9a1e18e3b_8.0.50727.762_x-ww_6b128700\msvcr80.dll
    1876 VMwareTray.exe       0x76b40000 True   True   True  \WINDOWS\system32\winmm.dll
    1876 VMwareTray.exe       0x00430000 True   True   True  \Program Files\VMware\VMware Tools\glib-2.0.dll
    1876 VMwareTray.exe       0x76360000 True   True   True  \WINDOWS\system32\winsta.dll
    1876 VMwareTray.exe       0x77c00000 True   True   True  \WINDOWS\system32\version.dll
    1876 VMwareTray.exe       0x76780000 True   True   True  \WINDOWS\system32\shfolder.dll
    1876 VMwareTray.exe       0x10000000 True   True   True  \Program Files\VMware\VMware Tools\VMControlPanel.cpl
    1876 VMwareTray.exe       0x769c0000 True   True   True  \WINDOWS\system32\userenv.dll
    1876 VMwareTray.exe       0x77dd0000 True   True   True  \WINDOWS\system32\advapi32.dll
    1876 VMwareTray.exe       0x00fe0000 True   True   True  \WINDOWS\system32\normaliz.dll
    1876 VMwareTray.exe       0x68000000 True   True   True  \WINDOWS\system32\rsaenh.dll
    1876 VMwareTray.exe       0x74720000 True   True   True  \WINDOWS\system32\msctf.dll
    1876 VMwareTray.exe       0x5b860000 True   True   True  \WINDOWS\system32\netapi32.dll
    1876 VMwareTray.exe       0x77e70000 True   True   True  \WINDOWS\system32\rpcrt4.dll
    1876 VMwareTray.exe       0x71ab0000 True   True   True  \WINDOWS\system32\ws2_32.dll
    1876 VMwareTray.exe       0x774e0000 True   True   True  \WINDOWS\system32\ole32.dll
    1876 VMwareTray.exe       0x7e410000 True   True   True  \WINDOWS\system32\user32.dll
    1876 VMwareTray.exe       0x7c900000 True   True   True  \WINDOWS\system32\ntdll.dll
    1876 VMwareTray.exe       0x77f10000 True   True   True  \WINDOWS\system32\gdi32.dll
    1876 VMwareTray.exe       0x77120000 True   True   True  \WINDOWS\system32\oleaut32.dll
    1876 VMwareTray.exe       0x76f50000 True   True   True  \WINDOWS\system32\wtsapi32.dll
    1876 VMwareTray.exe       0x76d60000 True   True   True  \WINDOWS\system32\iphlpapi.dll
    1876 VMwareTray.exe       0x76390000 True   True   True  \WINDOWS\system32\imm32.dll
    1876 VMwareTray.exe       0x763b0000 True   True   True  \WINDOWS\system32\comdlg32.dll
    1876 VMwareTray.exe       0x755c0000 True   True   True  \WINDOWS\system32\msctfime.ime
    1876 VMwareTray.exe       0x7c800000 True   True   True  \WINDOWS\system32\kernel32.dll
    1876 VMwareTray.exe       0x3dfd0000 True   True   True  \WINDOWS\system32\iertutil.dll
    1876 VMwareTray.exe       0x76bf0000 True   True   True  \WINDOWS\system32\psapi.dll
    1876 VMwareTray.exe       0x00600000 True   True   True  \Program Files\VMware\VMware Tools\vmtools.dll
    1876 VMwareTray.exe       0x77c10000 True   True   True  \WINDOWS\system32\msvcrt.dll
    1876 VMwareTray.exe       0x3d930000 True   True   True  \WINDOWS\system32\wininet.dll
    1876 VMwareTray.exe       0x7c9c0000 True   True   True  \WINDOWS\system32\shell32.dll
    1876 VMwareTray.exe       0x5d090000 True   True   True  \WINDOWS\system32\comctl32.dll
    1876 VMwareTray.exe       0x77f60000 True   True   True  \WINDOWS\system32\shlwapi.dll
    1876 VMwareTray.exe       0x71aa0000 True   True   True  \WINDOWS\system32\ws2help.dll
    1876 VMwareTray.exe       0x77fe0000 True   True   True  \WINDOWS\system32\secur32.dll
    1876 VMwareTray.exe       0x004f0000 True   True   True  \Program Files\VMware\VMware Tools\iconv.dll
    1888 VMwareUser.exe       0x10000000 True   True   True  \Program Files\VMware\VMware Tools\sigc-2.0.dll
    1888 VMwareUser.exe       0x00400000 True   False  True  \Program Files\VMware\VMware Tools\VMwareUser.exe
    1888 VMwareUser.exe       0x78130000 True   True   True  \WINDOWS\WinSxS\x86_Microsoft.VC80.CRT_1fc8b3b9a1e18e3b_8.0.50727.762_x-ww_6b128700\msvcr80.dll
    1888 VMwareUser.exe       0x76b40000 True   True   True  \WINDOWS\system32\winmm.dll
    1888 VMwareUser.exe       0x01930000 True   True   True  \WINDOWS\system32\vmhgfs.dll
    1888 VMwareUser.exe       0x76360000 True   True   True  \WINDOWS\system32\winsta.dll
    1888 VMwareUser.exe       0x77c00000 True   True   True  \WINDOWS\system32\version.dll
    1888 VMwareUser.exe       0x5ad70000 True   True   True  \WINDOWS\system32\uxtheme.dll
    1888 VMwareUser.exe       0x76780000 True   True   True  \WINDOWS\system32\shfolder.dll
    1888 VMwareUser.exe       0x68000000 True   True   True  \WINDOWS\system32\rsaenh.dll
    1888 VMwareUser.exe       0x769c0000 True   True   True  \WINDOWS\system32\userenv.dll
    1888 VMwareUser.exe       0x77b40000 True   True   True  \WINDOWS\system32\apphelp.dll
    1888 VMwareUser.exe       0x76c90000 True   True   True  \WINDOWS\system32\imagehlp.dll
    1888 VMwareUser.exe       0x77dd0000 True   True   True  \WINDOWS\system32\advapi32.dll
    1888 VMwareUser.exe       0x77a80000 True   True   True  \WINDOWS\system32\crypt32.dll
    1888 VMwareUser.exe       0x76f60000 True   True   True  \WINDOWS\system32\wldap32.dll
    1888 VMwareUser.exe       0x71b20000 True   True   True  \WINDOWS\system32\mpr.dll
    1888 VMwareUser.exe       0x76fd0000 True   True   True  \WINDOWS\system32\clbcatq.dll
    1888 VMwareUser.exe       0x74720000 True   True   True  \WINDOWS\system32\msctf.dll
    1888 VMwareUser.exe       0x7c420000 True   True   True  \WINDOWS\WinSxS\x86_Microsoft.VC80.CRT_1fc8b3b9a1e18e3b_8.0.50727.762_x-ww_6b128700\msvcp80.dll
    1888 VMwareUser.exe       0x754d0000 True   True   True  \WINDOWS\system32\cryptui.dll
    1888 VMwareUser.exe       0x5b860000 True   True   True  \WINDOWS\system32\netapi32.dll
    1888 VMwareUser.exe       0x01a70000 True   True   True  \WINDOWS\system32\urlmon.dll
    1888 VMwareUser.exe       0x71c80000 True   True   True  \WINDOWS\system32\netrap.dll
    1888 VMwareUser.exe       0x76bf0000 True   True   True  \WINDOWS\system32\psapi.dll
    1888 VMwareUser.exe       0x01ca0000 True   True   True  \WINDOWS\system32\xpsp2res.dll
    1888 VMwareUser.exe       0x71ab0000 True   True   True  \WINDOWS\system32\ws2_32.dll
    1888 VMwareUser.exe       0x77f10000 True   True   True  \WINDOWS\system32\gdi32.dll
    1888 VMwareUser.exe       0x774e0000 True   True   True  \WINDOWS\system32\ole32.dll
    1888 VMwareUser.exe       0x77920000 True   True   True  \WINDOWS\system32\setupapi.dll
